session_id,timestamp,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate
SES-157485,2026-08-29 19:05:06,iPhone 16 Pro,v18.1.0,GS-LEO-01,GS-CA-B,Messages_Satellite,10.32,27.8,1027.0,0.0384
SES-157486,2026-08-02 12:33:00,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-FL-C,FindMy_Ping,9.58,52.8,971.0,0.1013
SES-157487,2026-08-20 15:23:34,iPhone 15 Pro,v18.2.1,GS-LEO-24,GS-FL-C,Emergency_SOS,,26.8,953.0,0.0799
SES-157488,2026-08-16 13:05:24,iPhone 16 Pro,v18.2.1,GS-LEO-04,GS-CA-B,Messages_Satellite,12.04,49.2,791.0,0.0173
SES-157489,2026-08-20 01:47:00,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Messages_Satellite,8.42,40.9,1004.0,0.1076
SES-157490,2026-08-12 10:10:01,iPhone 17 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,11.65,58.1,868.0,0.0473
SES-157491,2026-08-09 12:59:12,iPhone 16 Pro,v18.2.1,GS-LEO-19,GS-OR-D,Emergency_SOS,13.36,51.7,876.0,0.0347
SES-157492,2026-08-10 00:51:48,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,13.51,43.1,892.0,0.0794
SES-157493,2026-08-20 14:59:46,iPhone 16 Pro,v18.2.0-b2,GS-LEO-09,GS-FL-C,Messages_Satellite,14.96,34.6,843.0,0.0406
SES-157494,2026-08-24 13:19:13,iPhone 16 Pro,v18.2.0-b2,GS-LEO-19,GS-FL-C,Messages_Satellite,10.56,76.9,919.0,0.1078
SES-157495,2026-08-30 09:06:41,iPhone 16 Pro,v18.2.1,GS-LEO-13,GS-FL-C,Roadside_Assistance,11.83,60.2,930.0,0.1062
SES-157496,2026-08-04 11:03:01,iPhone 15 Pro,v18.2.1,GS-LEO-03,GS-OR-D,FindMy_Ping,9.9,49.3,978.0,0.0378
SES-157497,2026-08-06 14:24:08,iPhone 16 Pro,v18.2.1,GS-LEO-13,GS-CA-B,FindMy_Ping,11.27,51.3,859.0,0.0838
SES-157498,2026-08-04 17:38:14,iPhone 17 Pro,v18.2.0-b2,GS-LEO-17,GS-FL-C,Emergency_SOS,20.06,34.7,681.0,0.0167
SES-157499,2026-08-24 20:30:18,iPhone 16 Pro,v18.1.0,GS-LEO-20,GS-TX-A,Messages_Satellite,15.65,31.9,722.0,0.0063
SES-157500,2026-08-25 16:39:19,iPhone 16 Pro,v18.2.0-b2,GS-LEO-22,GS-OR-D,Messages_Satellite,13.58,58.0,843.0,0.0676
SES-157501,2026-08-17 08:22:59,iPhone 15 Pro,v18.2.1,GS-LEO-05,GS-TX-A,Messages_Satellite,8.85,24.8,1036.0,0.0376
SES-157502,2026-08-06 12:52:55,iPhone 16 Pro,v18.2.1,GS-LEO-17,GS-CA-B,Roadside_Assistance,15.44,65.9,835.0,0.4502
SES-157503,2026-08-09 17:22:20,iPhone 17 Pro,v18.1.0,GS-LEO-06,GS-CA-B,Roadside_Assistance,11.09,17.3,825.0,0.0315
SES-157504,2026-08-17 21:01:50,iPhone 16 Pro,v18.2.1,GS-LEO-18,GS-FL-C,Messages_Satellite,11.58,39.1,1028.0,0.0551
SES-157505,2026-08-30 06:17:27,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-FL-C,Messages_Satellite,19.06,68.0,740.0,0.0233
SES-157506,2026-08-09 07:39:18,iPhone 16 Pro,v18.1.0,GS-LEO-10,GS-OR-D,FindMy_Ping,12.22,21.6,866.0,0.0951
SES-157507,2026-08-23 01:04:15,Watch Ultra 3,v18.1.0,GS-LEO-12,GS-CA-B,Emergency_SOS,6.47,51.1,1024.0,0.0143
SES-157508,2026-08-09 16:01:16,iPhone 16 Pro,v18.1.0,GS-LEO-04,GS-OR-D,Messages_Satellite,21.38,68.5,714.0,0.0101
SES-157509,2026-08-29 05:45:10,iPhone 16 Pro,v18.2.1,GS-LEO-11,GS-FL-C,Messages_Satellite,5.81,15.8,1128.0,0.2189
SES-157510,2026-08-04 17:55:08,iPhone 17 Pro,v18.2.1,GS-LEO-12,GS-TX-A,FindMy_Ping,7.08,77.9,1060.0,0.0112
SES-157511,2026-08-20 16:20:59,Watch Ultra 2,v18.1.0,GS-LEO-12,GS-FL-C,Emergency_SOS,2.22,18.9,1127.0,0.0684
SES-157512,2026-08-29 23:23:08,iPhone 15 Pro,v18.1.0,GS-LEO-04,GS-FL-C,FindMy_Ping,15.11,49.3,790.0,0.0483
SES-157513,2026-08-15 03:14:13,iPhone 17 Pro,v18.2.1,GS-LEO-08,GS-TX-A,Roadside_Assistance,9.17,30.9,936.0,0.0251
SES-157514,2026-08-07 18:39:55,Watch Ultra 2,v18.2.1,GS-LEO-17,GS-FL-C,Messages_Satellite,11.21,27.6,984.0,0.0357
SES-157515,2026-08-08 01:54:30,iPhone 16 Pro,v18.2.0-b2,GS-LEO-18,GS-TX-A,Messages_Satellite,13.67,69.3,3608.0,0.0307
SES-157516,2026-08-07 08:19:25,Watch Ultra 3,v18.2.1,GS-LEO-23,GS-FL-C,FindMy_Ping,17.64,83.3,741.0,0.0349
SES-157517,2026-08-30 11:07:19,iPhone 17 Pro,v18.2.0-b2,GS-LEO-13,GS-OR-D,FindMy_Ping,11.29,78.3,993.0,0.0471
SES-157518,2026-08-07 21:28:45,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-OR-D,Messages_Satellite,19.24,47.4,751.0,0.0465
SES-157519,2026-08-17 21:37:31,Watch Ultra 3,v18.1.0,GS-LEO-22,GS-OR-D,FindMy_Ping,12.92,28.1,991.0,0.043
SES-157520,2026-08-12 23:29:56,iPhone 15 Pro,v18.2.1,GS-LEO-03,GS-CA-B,Messages_Satellite,16.4,17.5,762.0,0.0342
SES-157521,2026-08-27 12:27:48,iPhone 17 Pro,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,12.98,32.6,3774.0,0.0509
SES-157522,2026-08-13 11:42:52,Watch Ultra 2,v18.2.1,GS-LEO-18,GS-OR-D,FindMy_Ping,10.97,42.8,1021.0,0.0667
SES-157523,2026-08-04 10:21:30,iPhone 16 Pro,v18.2.1,GS-LEO-03,GS-CA-B,Emergency_SOS,13.52,15.2,875.0,0.0309
SES-157524,2026-08-27 19:04:43,iPhone 15 Pro,v18.1.0,GS-LEO-17,GS-FL-C,Emergency_SOS,10.71,63.1,1008.0,0.0271
SES-157525,2026-08-22 12:13:32,iPhone 17 Pro,v18.2.0-b2,GS-LEO-23,GS-CA-B,Messages_Satellite,10.97,59.7,950.0,0.05
SES-157526,2026-08-17 00:53:04,iPhone 15 Pro,v18.2.0-b2,GS-LEO-07,GS-OR-D,Messages_Satellite,12.42,16.5,876.0,0.0017
SES-157527,2026-08-24 05:23:03,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-OR-D,Emergency_SOS,14.19,44.0,873.0,0.1128
SES-157528,2026-08-19 22:41:18,iPhone 17 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Messages_Satellite,14.98,84.0,802.0,0.0626
SES-157529,2026-08-05 04:56:29,iPhone 17 Pro,v18.1.0,GS-LEO-06,GS-FL-C,Messages_Satellite,7.47,52.9,930.0,0.0154
SES-157530,2026-08-24 18:50:38,iPhone 17 Pro,v18.1.0,GS-LEO-23,GS-FL-C,FindMy_Ping,10.12,22.5,936.0,0.0529
SES-157531,2026-08-20 16:06:32,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Emergency_SOS,12.37,70.1,790.0,0.013
SES-157532,2026-08-19 04:10:08,iPhone 15 Pro,v18.2.1,GS-LEO-24,GS-OR-D,Emergency_SOS,15.81,55.6,884.0,0.0676
SES-157533,2026-08-24 12:33:24,Watch Ultra 2,v18.2.0-b2,GS-LEO-15,GS-TX-A,Emergency_SOS,14.24,29.5,826.0,0.0762
SES-157534,2026-08-08 20:30:23,iPhone 15 Pro,v18.1.0,GS-LEO-05,GS-TX-A,FindMy_Ping,17.08,34.3,857.0,0.0037
SES-157535,2026-08-08 18:16:12,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-TX-A,Messages_Satellite,8.4,56.0,942.0,0.0504
SES-157536,2026-08-13 13:00:14,Watch Ultra 3,v18.2.0-b2,GS-LEO-07,GS-FL-C,Roadside_Assistance,7.05,28.1,937.0,0.0567
SES-157537,2026-08-18 16:08:15,iPhone 16 Pro,v18.2.1,GS-LEO-11,GS-FL-C,FindMy_Ping,16.48,26.9,828.0,0.0476
SES-157538,2026-08-26 06:46:47,iPhone 17 Pro,v18.2.1,GS-LEO-18,GS-TX-A,Emergency_SOS,9.94,19.0,934.0,0.0461
SES-157539,2026-08-26 06:22:55,iPhone 16 Pro,v18.2.0-b2,GS-LEO-24,GS-TX-A,Messages_Satellite,10.06,69.4,960.0,0.0708
SES-157540,2026-08-12 10:26:20,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-FL-C,Messages_Satellite,15.59,72.2,839.0,0.1054
SES-157541,2026-08-22 03:58:26,iPhone 17 Pro,v18.1.0,GS-LEO-04,GS-FL-C,FindMy_Ping,14.9,20.3,875.0,0.0292
SES-157542,2026-08-22 00:21:08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,FindMy_Ping,9.32,69.5,3595.0,0.0629
SES-157543,2026-08-01 16:22:55,Watch Ultra 3,v18.2.1,GS-LEO-09,GS-FL-C,Emergency_SOS,12.54,16.7,951.0,0.0506
SES-157544,2026-08-25 06:08:08,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-FL-C,FindMy_Ping,20.64,74.3,731.0,0.0249
SES-157545,2026-08-29 09:55:54,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,18.38,68.6,754.0,0.0424
SES-157546,2026-08-28 04:00:41,iPhone 16 Pro,v18.2.0-b2,GS-LEO-18,GS-FL-C,Messages_Satellite,14.9,72.7,794.0,0.1543
SES-157547,2026-08-11 11:59:38,iPhone 16 Pro,v18.2.1,GS-LEO-12,GS-FL-C,Messages_Satellite,13.15,48.2,849.0,0.0801
SES-157548,2026-08-12 09:40:41,iPhone 16 Pro,v18.2.1,GS-LEO-02,GS-FL-C,FindMy_Ping,10.19,58.7,934.0,0.0268
SES-157549,2026-08-14 17:17:33,iPhone 17 Pro,v18.1.0,GS-LEO-08,GS-TX-A,Messages_Satellite,9.34,44.9,961.0,0.0967
SES-157550,2026-08-03 07:31:03,iPhone 16 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,7.66,71.2,1035.0,0.1556
SES-157551,2026-08-25 22:35:33,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-TX-A,Messages_Satellite,11.59,22.3,927.0,0.0223
SES-157552,2026-08-10 18:12:29,Watch Ultra 3,v18.2.1,GS-LEO-18,GS-FL-C,Roadside_Assistance,19.39,49.9,744.0,0.0112
SES-157553,2026-08-10 10:37:01,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-FL-C,Messages_Satellite,16.08,18.7,943.0,0.0888
SES-157554,2026-08-23 21:48:30,iPhone 16 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,16.01,29.4,863.0,0.1199
SES-157555,2026-08-25 19:38:35,iPhone 16 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Messages_Satellite,14.18,78.5,3572.0,0.0479
SES-157556,2026-08-11 14:09:09,Watch Ultra 2,v18.2.1,GS-LEO-04,GS-CA-B,Roadside_Assistance,16.25,75.0,873.0,0.0529
SES-157557,2026-08-20 01:08:19,Watch Ultra 2,v18.2.0-b2,GS-LEO-24,GS-OR-D,Roadside_Assistance,13.12,76.2,809.0,0.0164
SES-157558,2026-08-31 20:25:20,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-FL-C,FindMy_Ping,16.48,22.1,883.0,0.0879
SES-157559,2026-08-06 10:56:17,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-OR-D,Emergency_SOS,10.5,63.4,967.0,0.152
SES-157560,2026-08-18 01:44:24,iPhone 17 Pro,v18.1.0,GS-LEO-17,GS-CA-B,Emergency_SOS,11.56,67.5,869.0,0.1206
SES-157561,2026-08-31 19:16:03,Watch Ultra 3,v18.1.0,GS-LEO-23,GS-TX-A,Emergency_SOS,10.66,32.1,867.0,0.1302
SES-157562,2026-08-28 23:26:30,iPhone 15 Pro,v18.2.0-b2,GS-LEO-04,GS-FL-C,Messages_Satellite,15.02,77.4,2417.0,0.062
SES-157563,2026-08-09 20:38:10,Watch Ultra 2,v18.2.0-b2,GS-LEO-05,GS-TX-A,Messages_Satellite,13.77,28.9,915.0,0.0408
SES-157564,2026-08-19 21:17:21,Watch Ultra 2,v18.2.1,GS-LEO-10,GS-FL-C,FindMy_Ping,12.15,24.9,930.0,0.0204
SES-157565,2026-08-21 03:05:59,iPhone 16 Pro,v18.1.0,GS-LEO-24,GS-OR-D,Emergency_SOS,16.92,66.7,856.0,0.0369
SES-157566,2026-08-26 08:41:47,iPhone 16 Pro,v18.1.0,GS-LEO-11,GS-TX-A,Emergency_SOS,9.56,57.2,922.0,0.1369
SES-157567,2026-08-20 16:48:20,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-TX-A,Messages_Satellite,10.42,60.8,896.0,0.1357
SES-157568,2026-08-19 13:41:43,iPhone 16 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,13.51,26.4,912.0,0.0875
SES-157569,2026-08-26 03:07:29,iPhone 15 Pro,v18.2.0-b2,GS-LEO-09,GS-FL-C,Messages_Satellite,8.77,31.4,991.0,0.0406
SES-157570,2026-08-02 03:29:27,Watch Ultra 3,v18.2.1,GS-LEO-15,GS-TX-A,Roadside_Assistance,,67.4,1082.0,0.0234
SES-157571,2026-08-27 07:35:08,iPhone 16 Pro,v18.1.0,GS-LEO-18,GS-CA-B,Messages_Satellite,10.76,27.3,931.0,0.0336
SES-157572,2026-08-02 01:47:00,iPhone 16 Pro,v18.1.0,GS-LEO-14,GS-CA-B,FindMy_Ping,18.49,36.7,781.0,0.6801
SES-157573,2026-08-24 08:47:22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-15,GS-FL-C,Emergency_SOS,9.34,81.0,1022.0,0.0487
SES-157574,2026-08-29 14:02:59,iPhone 17 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Emergency_SOS,4.94,25.8,1107.0,0.0953
SES-157575,2026-08-18 22:10:21,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-FL-C,FindMy_Ping,11.74,55.4,875.0,0.0508
SES-157576,2026-08-21 05:55:59,iPhone 16 Pro,v18.1.0,GS-LEO-22,GS-FL-C,Roadside_Assistance,15.41,69.4,696.0,0.1236
SES-157577,2026-08-17 07:21:13,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-CA-B,Emergency_SOS,16.57,65.3,800.0,0.0598
SES-157578,2026-08-12 13:58:03,iPhone 15 Pro,v18.2.1,GS-LEO-01,GS-CA-B,Messages_Satellite,15.33,44.5,820.0,0.0814
SES-157579,2026-08-03 11:14:45,iPhone 16 Pro,v18.1.0,GS-LEO-03,GS-FL-C,Messages_Satellite,8.86,15.8,996.0,0.0245
SES-157580,2026-08-02 05:24:41,Watch Ultra 2,v18.2.0-b2,GS-LEO-05,GS-FL-C,Emergency_SOS,15.41,58.6,797.0,0.0333
SES-157581,2026-08-03 09:37:36,iPhone 16 Pro,v18.2.1,GS-LEO-19,GS-FL-C,FindMy_Ping,6.7,19.8,983.0,0.0472
SES-157582,2026-08-10 01:11:24,iPhone 15 Pro,v18.2.0-b2,GS-LEO-15,GS-OR-D,Messages_Satellite,10.76,74.1,921.0,0.0176
SES-157583,2026-08-07 22:44:50,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-TX-A,Roadside_Assistance,5.3,34.5,4353.0,0.0307
SES-157584,2026-08-24 12:31:39,iPhone 17 Pro,v18.2.1,GS-LEO-11,GS-CA-B,Roadside_Assistance,11.99,31.6,849.0,0.1043
SES-157585,2026-08-18 16:47:05,iPhone 16 Pro,v18.2.0-b2,GS-LEO-07,GS-FL-C,Emergency_SOS,7.34,39.6,941.0,0.3009
SES-157586,2026-08-01 15:45:09,iPhone 17 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Roadside_Assistance,14.58,79.0,731.0,0.4671
SES-157587,2026-08-30 21:35:26,iPhone 15 Pro,v18.1.0,GS-LEO-08,GS-CA-B,Messages_Satellite,8.77,41.9,941.0,0.0762
SES-157588,2026-08-10 19:00:46,iPhone 16 Pro,v18.2.0-b2,GS-LEO-18,GS-CA-B,Messages_Satellite,17.72,49.0,641.0,0.0914
SES-157589,2026-08-20 20:42:44,iPhone 15 Pro,v18.1.0,GS-LEO-15,GS-OR-D,Roadside_Assistance,10.23,52.4,1062.0,0.0639
SES-157590,2026-08-01 18:21:27,iPhone 16 Pro,v18.1.0,GS-LEO-12,GS-CA-B,Emergency_SOS,11.45,45.0,941.0,0.0629
SES-157591,2026-08-14 15:17:16,iPhone 16 Pro,v18.2.0-b2,GS-LEO-10,GS-OR-D,Emergency_SOS,14.79,63.7,858.0,0.0779
SES-157592,2026-08-23 19:59:05,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-CA-B,Messages_Satellite,9.62,29.0,941.0,0.0002
SES-157593,2026-08-01 06:40:21,iPhone 15 Pro,v18.2.0-b2,GS-LEO-08,GS-OR-D,Messages_Satellite,15.66,51.2,883.0,0.0312
SES-157594,2026-08-31 00:56:41,iPhone 15 Pro,v18.1.0,GS-LEO-11,GS-FL-C,Messages_Satellite,12.51,51.5,912.0,0.0477
SES-157595,2026-08-08 13:02:26,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Roadside_Assistance,15.63,27.8,811.0,0.1892
SES-157596,2026-08-28 04:48:49,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-TX-A,Messages_Satellite,13.68,29.7,863.0,0.0496
SES-157597,2026-08-02 17:32:22,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-CA-B,Messages_Satellite,18.12,37.7,731.0,0.0164
SES-157598,2026-08-12 09:38:04,iPhone 16 Pro,v18.2.0-b2,GS-LEO-07,GS-OR-D,Messages_Satellite,16.56,63.3,819.0,0.0412
SES-157599,2026-08-11 18:47:01,iPhone 17 Pro,v18.2.1,GS-LEO-01,GS-OR-D,Emergency_SOS,10.15,71.1,981.0,0.0528
SES-157600,2026-08-22 23:19:18,iPhone 15 Pro,v18.2.1,GS-LEO-13,GS-OR-D,Messages_Satellite,17.75,18.3,776.0,0.0843
SES-157601,2026-08-05 05:21:26,iPhone 17 Pro,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,6.38,44.0,1081.0,0.0513
SES-157602,2026-08-13 20:35:22,iPhone 16 Pro,v18.2.0-b2,GS-LEO-09,GS-TX-A,FindMy_Ping,10.58,27.8,2562.0,0.0725
SES-157603,2026-08-07 21:27:24,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-OR-D,Messages_Satellite,13.15,18.4,882.0,0.0105
SES-157604,2026-08-06 09:51:41,iPhone 17 Pro,v18.2.0-b2,GS-LEO-18,GS-OR-D,FindMy_Ping,16.28,52.4,2782.0,0.0619
SES-157605,2026-08-11 11:33:53,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-FL-C,Emergency_SOS,16.16,23.7,726.0,0.0293
SES-157606,2026-08-23 22:14:10,iPhone 16 Pro,v18.1.0,GS-LEO-09,GS-TX-A,Messages_Satellite,14.2,50.9,807.0,0.0019
SES-157607,2026-08-15 00:20:28,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,FindMy_Ping,8.75,45.7,892.0,0.081
SES-157608,2026-08-22 19:47:32,iPhone 17 Pro,v18.1.0,GS-LEO-23,GS-TX-A,Messages_Satellite,19.61,71.0,715.0,0.0408
SES-157609,2026-08-09 13:41:21,iPhone 16 Pro,v18.1.0,GS-LEO-08,GS-FL-C,Emergency_SOS,12.47,27.9,987.0,0.0802
SES-157610,2026-08-25 05:10:07,Watch Ultra 2,v18.2.1,GS-LEO-22,GS-TX-A,Messages_Satellite,14.44,74.2,837.0,0.0002
SES-157611,2026-08-28 14:37:49,Watch Ultra 3,v18.2.1,GS-LEO-04,GS-FL-C,Emergency_SOS,15.63,25.2,903.0,0.0028
SES-157612,2026-08-12 01:15:15,iPhone 16 Pro,v18.2.1,GS-LEO-05,GS-OR-D,Roadside_Assistance,14.83,26.8,777.0,0.0643
SES-157613,2026-08-29 02:19:57,Watch Ultra 2,v18.2.0-b2,GS-LEO-14,GS-OR-D,Messages_Satellite,15.71,60.0,782.0,0.1214
SES-157614,2026-08-09 12:23:02,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-TX-A,FindMy_Ping,10.75,21.8,860.0,0.0159
SES-157615,2026-08-31 15:00:16,iPhone 16 Pro,v18.1.0,GS-LEO-12,GS-OR-D,Messages_Satellite,11.09,30.0,852.0,0.1867
SES-157616,2026-08-07 23:37:58,iPhone 16 Pro,v18.2.0-b2,GS-LEO-09,GS-OR-D,Messages_Satellite,16.29,46.0,824.0,0.1043
SES-157617,2026-08-20 18:56:05,iPhone 16 Pro,v18.1.0,GS-LEO-01,GS-OR-D,Messages_Satellite,13.94,41.8,867.0,0.0471
SES-157618,2026-08-25 10:23:27,Watch Ultra 3,v18.1.0,GS-LEO-22,GS-OR-D,Emergency_SOS,7.87,80.9,1036.0,0.1718
SES-157619,2026-08-31 04:48:03,iPhone 17 Pro,v18.1.0,GS-LEO-21,GS-CA-B,FindMy_Ping,9.17,59.5,965.0,0.6695
SES-157620,2026-08-14 12:16:05,iPhone 16 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,Emergency_SOS,12.0,41.3,3891.0,0.4179
SES-157621,2026-08-28 16:46:16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-18,GS-FL-C,Emergency_SOS,17.48,58.1,773.0,0.0095
SES-157622,2026-08-16 21:49:52,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Emergency_SOS,18.2,60.4,2892.0,0.096
SES-157623,2026-08-13 14:57:22,iPhone 16 Pro,v18.1.0,GS-LEO-22,GS-CA-B,FindMy_Ping,13.95,66.3,869.0,0.0164
SES-157624,2026-08-08 15:51:13,iPhone 15 Pro,v18.2.1,GS-LEO-14,GS-FL-C,FindMy_Ping,15.85,59.3,792.0,0.0755
SES-157625,2026-08-25 05:04:52,Watch Ultra 2,v18.1.0,GS-LEO-12,GS-CA-B,Roadside_Assistance,7.09,35.2,1049.0,0.0739
SES-157626,2026-08-21 05:21:35,Watch Ultra 2,v18.2.1,GS-LEO-16,GS-FL-C,FindMy_Ping,13.03,72.9,881.0,0.0221
SES-157627,2026-08-07 02:45:21,Watch Ultra 3,v18.2.1,GS-LEO-04,GS-OR-D,Messages_Satellite,12.39,75.7,935.0,0.1444
SES-157628,2026-08-30 15:34:05,iPhone 15 Pro,v18.2.0-b2,GS-LEO-05,GS-FL-C,Roadside_Assistance,7.15,46.0,3265.0,0.0123
SES-157629,2026-08-12 23:03:03,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,FindMy_Ping,11.25,17.9,878.0,0.2677
SES-157630,2026-08-12 23:14:55,iPhone 17 Pro,v18.2.1,GS-LEO-06,GS-FL-C,Roadside_Assistance,15.84,20.2,805.0,0.0784
SES-157631,2026-08-20 04:27:54,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,17.86,28.1,711.0,0.0192
SES-157632,2026-08-28 20:53:03,iPhone 17 Pro,v18.2.0-b2,GS-LEO-11,GS-FL-C,FindMy_Ping,11.84,19.0,3076.0,0.1348
SES-157633,2026-08-25 19:04:42,iPhone 15 Pro,v18.1.0,GS-LEO-05,GS-FL-C,Messages_Satellite,16.34,78.2,842.0,0.025
SES-157634,2026-08-11 09:38:17,iPhone 15 Pro,v18.1.0,GS-LEO-23,GS-TX-A,Messages_Satellite,11.97,60.2,924.0,0.0212
SES-157635,2026-08-07 20:38:14,iPhone 15 Pro,v18.2.0-b2,GS-LEO-03,GS-FL-C,Messages_Satellite,15.28,65.8,2447.0,0.1266
SES-157636,2026-08-16 00:26:53,iPhone 16 Pro,v18.1.0,GS-LEO-18,GS-OR-D,Emergency_SOS,16.38,15.0,752.0,0.0457
SES-157637,2026-08-02 10:41:42,iPhone 16 Pro,v18.1.0,GS-LEO-16,GS-TX-A,Messages_Satellite,10.73,44.9,984.0,0.0063
SES-157638,2026-08-23 21:08:17,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-OR-D,Emergency_SOS,11.61,51.2,4120.0,0.0637
SES-157639,2026-08-09 10:33:47,iPhone 15 Pro,v18.2.1,GS-LEO-05,GS-FL-C,Roadside_Assistance,10.45,72.0,851.0,0.0047
SES-157640,2026-08-26 00:05:23,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-FL-C,Messages_Satellite,7.4,82.7,1013.0,0.0266
SES-157641,2026-08-05 03:34:57,Watch Ultra 3,v18.1.0,GS-LEO-22,GS-CA-B,Roadside_Assistance,23.51,15.1,668.0,0.6935
SES-157642,2026-08-30 22:55:37,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,Messages_Satellite,15.85,47.3,791.0,0.012
SES-157643,2026-08-17 18:40:54,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-FL-C,FindMy_Ping,6.06,54.6,1027.0,0.1168
SES-157644,2026-08-30 16:42:12,iPhone 16 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Messages_Satellite,15.21,67.3,764.0,0.0279
SES-157645,2026-08-25 09:16:14,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,FindMy_Ping,9.81,78.5,934.0,0.1141
SES-157646,2026-08-06 02:07:13,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,18.6,50.3,3686.0,0.0945
SES-157647,2026-08-31 14:43:52,Watch Ultra 3,v18.2.1,GS-LEO-08,GS-TX-A,Roadside_Assistance,14.09,73.6,823.0,0.0194
SES-157648,2026-08-21 05:11:50,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,FindMy_Ping,13.73,20.6,800.0,0.2552
SES-157649,2026-08-04 15:44:15,iPhone 17 Pro,v18.1.0,GS-LEO-23,GS-FL-C,FindMy_Ping,19.8,25.1,769.0,0.2555
SES-157650,2026-08-25 07:55:03,iPhone 16 Pro,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,15.88,30.0,639.0,0.0388
SES-157651,2026-08-02 05:39:27,Watch Ultra 3,v18.1.0,GS-LEO-08,GS-CA-B,Messages_Satellite,7.44,74.3,1034.0,0.4174
SES-157652,2026-08-29 14:50:45,iPhone 17 Pro,v18.2.0-b2,GS-LEO-16,GS-OR-D,FindMy_Ping,13.61,75.7,2743.0,0.0137
SES-157653,2026-08-25 13:43:39,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Roadside_Assistance,15.93,65.7,707.0,0.0353
SES-157654,2026-08-02 11:53:55,Watch Ultra 2,v18.2.1,GS-LEO-13,GS-CA-B,Messages_Satellite,10.49,30.7,935.0,0.6921
SES-157655,2026-08-30 02:48:58,Watch Ultra 2,v18.2.1,GS-LEO-09,GS-CA-B,Messages_Satellite,6.53,46.1,1072.0,0.1403
